trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
2,805,4,,,063,151,15003,sctg2033,11,0.0000000
2,805,4,,,063,159,15001,sctg2033,11,0.0000000
2,805,4,,,063,159,15005,sctg2033,11,0.0000000
2,805,4,,,063,159,15007,sctg2033,11,0.0000000
2,805,4,,,063,159,15009,sctg2033,11,0.0000000
2,805,4,,,064,151,15003,sctg2033,11,0.0030430
2,805,4,,,064,159,15001,sctg2033,11,0.0005847
2,805,4,,,064,159,15005,sctg2033,11,0.0000001
2,805,4,,,064,159,15007,sctg2033,11,0.0002502
2,805,4,,,064,159,15009,sctg2033,11,0.0005159
2,805,4,,,212,151,15003,sctg2033,11,0.0000220
2,805,4,,,212,159,15001,sctg2033,11,0.0000039
2,805,4,,,212,159,15005,sctg2033,11,0.0000000
2,805,4,,,212,159,15007,sctg2033,11,0.0000017
2,805,4,,,212,159,15009,sctg2033,11,0.0000034
2,805,4,,,341,151,15003,sctg2033,11,0.0000460
2,805,4,,,363,151,15003,sctg2033,11,0.0000140
2,805,4,,,363,159,15001,sctg2033,11,0.0000026
2,805,4,,,363,159,15005,sctg2033,11,0.0000000
2,805,4,,,363,159,15007,sctg2033,11,0.0000011
2,805,4,,,363,159,15009,sctg2033,11,0.0000023
2,805,4,,,471,151,15003,sctg2033,11,0.0008650
2,805,4,,,471,159,15001,sctg2033,11,0.0000048
2,805,4,,,471,159,15005,sctg2033,11,0.0000000
2,805,4,,,471,159,15007,sctg2033,11,0.0000020
2,805,4,,,471,159,15009,sctg2033,11,0.0000042
2,805,4,,,491,151,15003,sctg2033,11,0.0000000
2,805,4,,,491,159,15001,sctg2033,11,0.0000000
2,805,4,,,491,159,15005,sctg2033,11,0.0000000
2,805,4,,,491,159,15007,sctg2033,11,0.0000000
2,805,4,,,491,159,15009,sctg2033,11,0.0000000
2,805,4,,,531,151,15003,sctg2033,11,0.0021630
2,805,4,,,531,159,15001,sctg2033,11,0.0004155
2,805,4,,,531,159,15005,sctg2033,11,0.0000001
2,805,4,,,531,159,15007,sctg2033,11,0.0001778
2,805,4,,,531,159,15009,sctg2033,11,0.0003666
2,806,3,,,061,151,15003,sctg2033,5,0.0494860
2,806,3,,,061,159,15001,sctg2033,3,0.0074025
2,806,3,,,061,159,15007,sctg2033,3,0.0058162
2,806,3,,,061,159,15009,sctg2033,3,0.0087574
2,806,3,,,063,151,15003,sctg2033,5,0.0000000
2,806,3,,,063,159,15001,sctg2033,5,0.0000000
2,806,3,,,063,159,15005,sctg2033,5,0.0000000
2,806,3,,,063,159,15007,sctg2033,5,0.0000000
2,806,3,,,063,159,15009,sctg2033,5,0.0000000
2,806,3,,,064,151,15003,sctg2033,3,0.2342250
2,806,3,,,064,159,15001,sctg2033,3,0.0350380
2,806,3,,,064,159,15007,sctg2033,3,0.0275298
2,806,3,,,064,159,15009,sctg2033,3,0.0414512
2,806,3,,,122,151,15003,sctg2033,3,0.0009640
2,806,3,,,122,159,15001,sctg2033,3,0.0001442
2,806,3,,,122,159,15007,sctg2033,3,0.0001133
2,806,3,,,122,159,15009,sctg2033,3,0.0001706
2,806,3,,,132,151,15003,sctg2033,5,0.0000000
2,806,3,,,132,159,15001,sctg2033,5,0.0000000
2,806,3,,,132,159,15005,sctg2033,5,0.0000000
2,806,3,,,132,159,15007,sctg2033,5,0.0000000
2,806,3,,,132,159,15009,sctg2033,5,0.0000000
2,806,3,,,261,151,15003,sctg2033,5,0.0470140
2,806,3,,,261,159,15001,sctg2033,5,0.0090361
2,806,3,,,261,159,15005,sctg2033,5,0.0000022
2,806,3,,,261,159,15007,sctg2033,5,0.0038669
2,806,3,,,261,159,15009,sctg2033,5,0.0079737
2,806,3,,,341,151,15003,sctg2033,3,0.0080880
2,806,3,,,341,151,15003,sctg2033,5,0.0027050
2,806,3,,,341,159,15001,sctg2033,3,0.0012099
2,806,3,,,341,159,15001,sctg2033,5,0.0005198
2,806,3,,,341,159,15005,sctg2033,5,0.0000001
2,806,3,,,341,159,15007,sctg2033,3,0.0009507
2,806,3,,,341,159,15007,sctg2033,5,0.0002224
2,806,3,,,341,159,15009,sctg2033,3,0.0014314
2,806,3,,,341,159,15009,sctg2033,5,0.0004587
2,806,3,,,363,151,15003,sctg2033,5,0.0131650
2,806,3,,,363,159,15001,sctg2033,5,0.0025305
2,806,3,,,363,159,15005,sctg2033,5,0.0000006
2,806,3,,,363,159,15007,sctg2033,5,0.0010829
2,806,3,,,363,159,15009,sctg2033,5,0.0022330
2,806,3,,,451,151,15003,sctg2033,5,0.0000000
2,806,3,,,451,159,15001,sctg2033,5,0.0000000
2,806,3,,,451,159,15005,sctg2033,5,0.0000000
2,806,3,,,451,159,15007,sctg2033,5,0.0000000
2,806,3,,,451,159,15009,sctg2033,5,0.0000000
2,806,3,,,486,151,15003,sctg2033,3,0.0000000
2,806,3,,,486,151,15003,sctg2033,5,0.0000000
2,806,3,,,486,159,15001,sctg2033,3,0.0000000
2,806,3,,,486,159,15001,sctg2033,5,0.0000000
2,806,3,,,486,159,15005,sctg2033,5,0.0000000
2,806,3,,,486,159,15007,sctg2033,3,0.0000000
2,806,3,,,486,159,15007,sctg2033,5,0.0000000
2,806,3,,,486,159,15009,sctg2033,3,0.0000000
2,806,3,,,486,159,15009,sctg2033,5,0.0000000
2,806,3,,,512,151,15003,sctg2033,5,0.0000000
2,806,3,,,512,159,15001,sctg2033,5,0.0000000
2,806,3,,,512,159,15005,sctg2033,5,0.0000000
2,806,3,,,512,159,15007,sctg2033,5,0.0000000
2,806,3,,,512,159,15009,sctg2033,5,0.0000000
2,806,4,,,020,151,15003,sctg2033,11,0.0000250
2,806,4,,,020,159,15001,sctg2033,11,0.0000048
2,806,4,,,020,159,15005,sctg2033,11,0.0000000
2,806,4,,,020,159,15007,sctg2033,11,0.0000020
2,806,4,,,020,159,15009,sctg2033,11,0.0000042
2,806,4,,,061,151,15003,sctg2033,11,0.0504320
2,806,4,,,061,159,15001,sctg2033,11,0.0094828
2,806,4,,,061,159,15005,sctg2033,11,0.0000024
2,806,4,,,061,159,15007,sctg2033,11,0.0040581
2,806,4,,,061,159,15009,sctg2033,11,0.0083678
2,806,4,,,063,151,15003,sctg2033,11,0.0000000
2,806,4,,,063,159,15001,sctg2033,11,0.0000000
2,806,4,,,063,159,15005,sctg2033,11,0.0000000
2,806,4,,,063,159,15007,sctg2033,11,0.0000000
2,806,4,,,063,159,15009,sctg2033,11,0.0000000
2,806,4,,,064,151,15003,sctg2033,11,0.0070440
2,806,4,,,064,159,15001,sctg2033,11,0.0013542
2,806,4,,,064,159,15005,sctg2033,11,0.0000003
2,806,4,,,064,159,15007,sctg2033,11,0.0005795
2,806,4,,,064,159,15009,sctg2033,11,0.0011950
2,806,4,,,122,151,15003,sctg2033,11,0.0000000
2,806,4,,,122,159,15001,sctg2033,11,0.0000000
2,806,4,,,122,159,15005,sctg2033,11,0.0000000
2,806,4,,,122,159,15007,sctg2033,11,0.0000000
2,806,4,,,122,159,15009,sctg2033,11,0.0000000
2,806,4,,,171,151,15003,sctg2033,11,0.0000000
2,806,4,,,171,159,15001,sctg2033,11,0.0000000
2,806,4,,,171,159,15005,sctg2033,11,0.0000000
2,806,4,,,171,159,15007,sctg2033,11,0.0000000
2,806,4,,,171,159,15009,sctg2033,11,0.0000000
2,806,4,,,212,151,15003,sctg2033,11,0.0260270
2,806,4,,,212,159,15001,sctg2033,11,0.0050017
2,806,4,,,212,159,15005,sctg2033,11,0.0000012
2,806,4,,,212,159,15007,sctg2033,11,0.0021404
2,806,4,,,212,159,15009,sctg2033,11,0.0044136
2,806,4,,,223,151,15003,sctg2033,11,0.0000000
2,806,4,,,251,151,15003,sctg2033,11,0.0000000
2,806,4,,,251,159,15001,sctg2033,11,0.0000000
2,806,4,,,251,159,15005,sctg2033,11,0.0000000
2,806,4,,,251,159,15007,sctg2033,11,0.0000000
2,806,4,,,251,159,15009,sctg2033,11,0.0000000
2,806,4,,,271,151,15003,sctg2033,11,0.0000000
2,806,4,,,271,159,15001,sctg2033,11,0.0000000
2,806,4,,,271,159,15005,sctg2033,11,0.0000000
2,806,4,,,271,159,15007,sctg2033,11,0.0000000
2,806,4,,,271,159,15009,sctg2033,11,0.0000000
2,806,4,,,341,151,15003,sctg2033,11,0.0000000
2,806,4,,,363,151,15003,sctg2033,11,0.0003610
2,806,4,,,363,159,15001,sctg2033,11,0.0000697
2,806,4,,,363,159,15005,sctg2033,11,0.0000000
2,806,4,,,363,159,15007,sctg2033,11,0.0000298
2,806,4,,,363,159,15009,sctg2033,11,0.0000615
2,806,4,,,392,151,15003,sctg2033,11,0.0001010
2,806,4,,,392,159,15001,sctg2033,11,0.0000195
2,806,4,,,392,159,15005,sctg2033,11,0.0000000
2,806,4,,,392,159,15007,sctg2033,11,0.0000083
2,806,4,,,392,159,15009,sctg2033,11,0.0000172
2,806,4,,,421,151,15003,sctg2033,11,0.0000000
2,806,4,,,421,159,15001,sctg2033,11,0.0000000
2,806,4,,,421,159,15005,sctg2033,11,0.0000000
2,806,4,,,421,159,15007,sctg2033,11,0.0000000
2,806,4,,,421,159,15009,sctg2033,11,0.0000000
2,806,4,,,471,151,15003,sctg2033,11,0.0026900
2,806,4,,,471,159,15001,sctg2033,11,0.0005176
2,806,4,,,471,159,15005,sctg2033,11,0.0000001
2,806,4,,,471,159,15007,sctg2033,11,0.0002215
2,806,4,,,471,159,15009,sctg2033,11,0.0004568
2,806,4,,,484,151,15003,sctg2033,11,0.0000460
2,806,4,,,484,159,15001,sctg2033,11,0.0000000
2,806,4,,,484,159,15005,sctg2033,11,0.0000000
2,806,4,,,484,159,15007,sctg2033,11,0.0000000
2,806,4,,,484,159,15009,sctg2033,11,0.0000000
2,806,4,,,491,151,15003,sctg2033,11,0.0000000
2,806,4,,,491,159,15001,sctg2033,11,0.0000000
2,806,4,,,491,159,15005,sctg2033,11,0.0000000
2,806,4,,,491,159,15007,sctg2033,11,0.0000000
2,806,4,,,491,159,15009,sctg2033,11,0.0000000
2,806,4,,,531,151,15003,sctg2033,11,0.0051490
2,806,4,,,531,159,15001,sctg2033,11,0.0009898
2,806,4,,,531,159,15005,sctg2033,11,0.0000002
2,806,4,,,531,159,15007,sctg2033,11,0.0004236
2,806,4,,,531,159,15009,sctg2033,11,0.0008734
2,807,3,,,061,151,15003,sctg2033,3,0.0000000
2,807,3,,,061,151,15003,sctg2033,5,1.1330260
2,807,3,,,061,159,15001,sctg2033,3,0.1694918
2,807,3,,,061,159,15001,sctg2033,5,0.0000000
2,807,3,,,061,159,15005,sctg2033,5,0.0000000
2,807,3,,,061,159,15007,sctg2033,3,0.1331716
2,807,3,,,061,159,15007,sctg2033,5,0.0000000
2,807,3,,,061,159,15009,sctg2033,3,0.2005147
2,807,3,,,061,159,15009,sctg2033,5,0.0000000
2,807,3,,,063,151,15003,sctg2033,5,0.0014190
2,807,3,,,063,159,15001,sctg2033,5,0.0002727
2,807,3,,,063,159,15005,sctg2033,5,0.0000001
2,807,3,,,063,159,15007,sctg2033,5,0.0001167
2,807,3,,,063,159,15009,sctg2033,5,0.0002406
2,807,3,,,064,151,15003,sctg2033,3,0.2780170
2,807,3,,,064,159,15001,sctg2033,3,0.0415889
2,807,3,,,064,159,15007,sctg2033,3,0.0326769
2,807,3,,,064,159,15009,sctg2033,3,0.0492012
2,807,3,,,121,151,15003,sctg2033,5,0.0000000
2,807,3,,,121,159,15001,sctg2033,5,0.0000000
2,807,3,,,121,159,15005,sctg2033,5,0.0000000
2,807,3,,,121,159,15007,sctg2033,5,0.0000000
2,807,3,,,121,159,15009,sctg2033,5,0.0000000
2,807,3,,,122,151,15003,sctg2033,3,0.0208230
2,807,3,,,122,151,15003,sctg2033,5,0.0000000
2,807,3,,,122,159,15001,sctg2033,3,0.0031151
2,807,3,,,122,159,15001,sctg2033,5,0.0000000
2,807,3,,,122,159,15005,sctg2033,5,0.0000000
2,807,3,,,122,159,15007,sctg2033,3,0.0024476
2,807,3,,,122,159,15007,sctg2033,5,0.0000000
2,807,3,,,122,159,15009,sctg2033,3,0.0036853
2,807,3,,,122,159,15009,sctg2033,5,0.0000000
2,807,3,,,124,151,15003,sctg2033,5,0.0912430
2,807,3,,,124,159,15001,sctg2033,5,0.0175369
2,807,3,,,124,159,15005,sctg2033,5,0.0000044
2,807,3,,,124,159,15007,sctg2033,5,0.0075047
2,807,3,,,124,159,15009,sctg2033,5,0.0154750
2,807,3,,,132,151,15003,sctg2033,5,0.0168260
2,807,3,,,132,159,15001,sctg2033,5,0.0029706
2,807,3,,,132,159,15005,sctg2033,5,0.0000007
2,807,3,,,132,159,15007,sctg2033,5,0.0012713
2,807,3,,,132,159,15009,sctg2033,5,0.0026214
2,807,3,,,171,151,15003,sctg2033,3,0.2276130
2,807,3,,,171,151,15003,sctg2033,5,0.0660440
2,807,3,,,171,159,15001,sctg2033,3,0.0340491
2,807,3,,,171,159,15001,sctg2033,5,0.0126719
2,807,3,,,171,159,15005,sctg2033,5,0.0000031
2,807,3,,,171,159,15007,sctg2033,3,0.0267527
2,807,3,,,171,159,15007,sctg2033,5,0.0054228
2,807,3,,,171,159,15009,sctg2033,3,0.0402812
2,807,3,,,171,159,15009,sctg2033,5,0.0111821
2,807,3,,,223,151,15003,sctg2033,5,0.0000000
2,807,3,,,223,159,15001,sctg2033,5,0.0000000
2,807,3,,,223,159,15005,sctg2033,5,0.0000000
2,807,3,,,223,159,15007,sctg2033,5,0.0000000
2,807,3,,,223,159,15009,sctg2033,5,0.0000000
2,807,3,,,241,151,15003,sctg2033,5,0.0000000
2,807,3,,,241,159,15001,sctg2033,5,0.0000000
2,807,3,,,241,159,15005,sctg2033,5,0.0000000
2,807,3,,,241,159,15007,sctg2033,5,0.0000000
2,807,3,,,241,159,15009,sctg2033,5,0.0000000
2,807,3,,,251,151,15003,sctg2033,5,0.0142520
2,807,3,,,251,159,15001,sctg2033,5,0.0027395
2,807,3,,,251,159,15005,sctg2033,5,0.0000007
2,807,3,,,251,159,15007,sctg2033,5,0.0011724
2,807,3,,,251,159,15009,sctg2033,5,0.0024174
2,807,3,,,341,151,15003,sctg2033,3,0.0674080
2,807,3,,,341,151,15003,sctg2033,5,0.0367110
2,807,3,,,341,159,15001,sctg2033,3,0.0100837
2,807,3,,,341,159,15001,sctg2033,5,0.0070561
2,807,3,,,341,159,15005,sctg2033,5,0.0000018
2,807,3,,,341,159,15007,sctg2033,3,0.0079229
2,807,3,,,341,159,15007,sctg2033,5,0.0030196
2,807,3,,,341,159,15009,sctg2033,3,0.0119294
2,807,3,,,341,159,15009,sctg2033,5,0.0062265
2,807,3,,,363,151,15003,sctg2033,3,0.0000000
2,807,3,,,363,151,15003,sctg2033,5,0.0346010
2,807,3,,,363,159,15001,sctg2033,3,0.0000000
2,807,3,,,363,159,15001,sctg2033,5,0.0066502
2,807,3,,,363,159,15005,sctg2033,5,0.0000017
2,807,3,,,363,159,15007,sctg2033,3,0.0000000
2,807,3,,,363,159,15007,sctg2033,5,0.0028459
2,807,3,,,363,159,15009,sctg2033,3,0.0000000
2,807,3,,,363,159,15009,sctg2033,5,0.0058683
2,807,3,,,392,151,15003,sctg2033,5,0.1011230
2,807,3,,,392,159,15001,sctg2033,5,0.0194359
2,807,3,,,392,159,15005,sctg2033,5,0.0000048
2,807,3,,,392,159,15007,sctg2033,5,0.0083174
2,807,3,,,392,159,15009,sctg2033,5,0.0171508
2,807,3,,,411,151,15003,sctg2033,3,0.0478280
2,807,3,,,411,151,15003,sctg2033,5,0.0000000
2,807,3,,,411,159,15001,sctg2033,3,0.0071545
2,807,3,,,411,159,15001,sctg2033,5,0.0000000
2,807,3,,,411,159,15005,sctg2033,5,0.0000000
2,807,3,,,411,159,15007,sctg2033,3,0.0056214
2,807,3,,,411,159,15007,sctg2033,5,0.0000000
2,807,3,,,411,159,15009,sctg2033,3,0.0084641
2,807,3,,,411,159,15009,sctg2033,5,0.0000000
2,807,3,,,421,151,15003,sctg2033,5,0.0033170
2,807,3,,,421,159,15001,sctg2033,5,0.0006375
2,807,3,,,421,159,15005,sctg2033,5,0.0000002
2,807,3,,,421,159,15007,sctg2033,5,0.0002728
2,807,3,,,421,159,15009,sctg2033,5,0.0005625
2,807,3,,,451,151,15003,sctg2033,5,0.0000000
2,807,3,,,451,159,15001,sctg2033,5,0.0000000
2,807,3,,,451,159,15005,sctg2033,5,0.0000000
2,807,3,,,451,159,15007,sctg2033,5,0.0000000
2,807,3,,,451,159,15009,sctg2033,5,0.0000000
2,807,3,,,486,151,15003,sctg2033,3,0.0000000
2,807,3,,,486,151,15003,sctg2033,5,0.0034130
2,807,3,,,486,159,15001,sctg2033,3,0.0000000
2,807,3,,,486,159,15001,sctg2033,5,0.0006561
2,807,3,,,486,159,15005,sctg2033,5,0.0000002
2,807,3,,,486,159,15007,sctg2033,3,0.0000000
2,807,3,,,486,159,15007,sctg2033,5,0.0002808
2,807,3,,,486,159,15009,sctg2033,3,0.0000000
2,807,3,,,486,159,15009,sctg2033,5,0.0005790
2,807,3,,,512,151,15003,sctg2033,3,0.0000000
2,807,3,,,512,151,15003,sctg2033,5,0.0000000
2,807,3,,,512,159,15001,sctg2033,3,0.0000000
2,807,3,,,512,159,15001,sctg2033,5,0.0000000
2,807,3,,,512,159,15005,sctg2033,5,0.0000000
2,807,3,,,512,159,15007,sctg2033,3,0.0000000
2,807,3,,,512,159,15007,sctg2033,5,0.0000000
2,807,3,,,512,159,15009,sctg2033,3,0.0000000
2,807,3,,,512,159,15009,sctg2033,5,0.0000000
2,807,3,,,531,151,15003,sctg2033,3,0.0794930
2,807,3,,,531,151,15003,sctg2033,5,0.1078770
2,807,3,,,531,159,15001,sctg2033,3,0.0118380
2,807,3,,,531,159,15001,sctg2033,5,0.0207339
2,807,3,,,531,159,15005,sctg2033,5,0.0000051
2,807,3,,,531,159,15007,sctg2033,3,0.0093012
2,807,3,,,531,159,15007,sctg2033,5,0.0088729
2,807,3,,,531,159,15009,sctg2033,3,0.0140048
2,807,3,,,531,159,15009,sctg2033,5,0.0182961
2,807,4,,,020,151,15003,sctg2033,11,0.0064650
2,807,4,,,020,159,15001,sctg2033,11,0.0011806
2,807,4,,,020,159,15005,sctg2033,11,0.0000003
2,807,4,,,020,159,15007,sctg2033,11,0.0005052
2,807,4,,,020,159,15009,sctg2033,11,0.0010418
2,807,4,,,061,151,15003,sctg2033,11,0.0302000
2,807,4,,,061,159,15001,sctg2033,11,0.0058045
2,807,4,,,061,159,15005,sctg2033,11,0.0000014
2,807,4,,,061,159,15007,sctg2033,11,0.0024840
2,807,4,,,061,159,15009,sctg2033,11,0.0051221
2,807,4,,,063,151,15003,sctg2033,11,0.0000000
2,807,4,,,063,159,15001,sctg2033,11,0.0000000
2,807,4,,,063,159,15005,sctg2033,11,0.0000000
2,807,4,,,063,159,15007,sctg2033,11,0.0000000
2,807,4,,,063,159,15009,sctg2033,11,0.0000000
2,807,4,,,064,151,15003,sctg2033,11,0.0108500
2,807,4,,,064,159,15001,sctg2033,11,0.0020774
2,807,4,,,064,159,15005,sctg2033,11,0.0000005
2,807,4,,,064,159,15007,sctg2033,11,0.0008890
2,807,4,,,064,159,15009,sctg2033,11,0.0018331
2,807,4,,,111,151,15003,sctg2033,11,0.0000000
2,807,4,,,122,151,15003,sctg2033,11,0.0000000
2,807,4,,,122,159,15001,sctg2033,11,0.0000000
2,807,4,,,122,159,15005,sctg2033,11,0.0000000
2,807,4,,,122,159,15007,sctg2033,11,0.0000000
2,807,4,,,122,159,15009,sctg2033,11,0.0000000
2,807,4,,,124,151,15003,sctg2033,11,0.0000000
2,807,4,,,124,159,15001,sctg2033,11,0.0000000
2,807,4,,,124,159,15005,sctg2033,11,0.0000000
2,807,4,,,124,159,15007,sctg2033,11,0.0000000
2,807,4,,,124,159,15009,sctg2033,11,0.0000000
2,807,4,,,131,151,15003,sctg2033,11,0.0000000
2,807,4,,,131,159,15001,sctg2033,11,0.0000000
2,807,4,,,131,159,15005,sctg2033,11,0.0000000
2,807,4,,,131,159,15007,sctg2033,11,0.0000000
2,807,4,,,131,159,15009,sctg2033,11,0.0000000
2,807,4,,,171,151,15003,sctg2033,11,0.0045740
2,807,4,,,171,159,15001,sctg2033,11,0.0008664
2,807,4,,,171,159,15005,sctg2033,11,0.0000002
2,807,4,,,171,159,15007,sctg2033,11,0.0003708
2,807,4,,,171,159,15009,sctg2033,11,0.0007646
2,807,4,,,211,151,15003,sctg2033,11,0.0000000
2,807,4,,,211,159,15001,sctg2033,11,0.0000000
2,807,4,,,211,159,15005,sctg2033,11,0.0000000
2,807,4,,,211,159,15007,sctg2033,11,0.0000000
2,807,4,,,211,159,15009,sctg2033,11,0.0000000
2,807,4,,,212,151,15003,sctg2033,11,0.0082720
2,807,4,,,212,159,15001,sctg2033,11,0.0015455
2,807,4,,,212,159,15005,sctg2033,11,0.0000004
2,807,4,,,212,159,15007,sctg2033,11,0.0006614
2,807,4,,,212,159,15009,sctg2033,11,0.0013638
2,807,4,,,223,151,15003,sctg2033,11,0.0000440
2,807,4,,,223,159,15001,sctg2033,11,0.0000000
2,807,4,,,223,159,15005,sctg2033,11,0.0000000
2,807,4,,,223,159,15007,sctg2033,11,0.0000000
2,807,4,,,223,159,15009,sctg2033,11,0.0000000
2,807,4,,,251,151,15003,sctg2033,11,0.0000000
2,807,4,,,251,159,15001,sctg2033,11,0.0000000
2,807,4,,,251,159,15005,sctg2033,11,0.0000000
2,807,4,,,251,159,15007,sctg2033,11,0.0000000
2,807,4,,,251,159,15009,sctg2033,11,0.0000000
2,807,4,,,261,151,15003,sctg2033,11,0.0000000
2,807,4,,,271,151,15003,sctg2033,11,0.0000000
2,807,4,,,271,159,15001,sctg2033,11,0.0000000
2,807,4,,,271,159,15005,sctg2033,11,0.0000000
2,807,4,,,271,159,15007,sctg2033,11,0.0000000
2,807,4,,,271,159,15009,sctg2033,11,0.0000000
2,807,4,,,292,151,15003,sctg2033,11,0.0000000
2,807,4,,,292,159,15001,sctg2033,11,0.0000000
2,807,4,,,292,159,15005,sctg2033,11,0.0000000
2,807,4,,,292,159,15007,sctg2033,11,0.0000000
2,807,4,,,292,159,15009,sctg2033,11,0.0000000
2,807,4,,,321,151,15003,sctg2033,11,0.0000000
2,807,4,,,321,159,15001,sctg2033,11,0.0000000
2,807,4,,,321,159,15005,sctg2033,11,0.0000000
2,807,4,,,321,159,15007,sctg2033,11,0.0000000
2,807,4,,,321,159,15009,sctg2033,11,0.0000000
2,807,4,,,341,151,15003,sctg2033,11,0.0000660
2,807,4,,,341,159,15001,sctg2033,11,0.0000000
2,807,4,,,341,159,15005,sctg2033,11,0.0000000
2,807,4,,,341,159,15007,sctg2033,11,0.0000000
2,807,4,,,341,159,15009,sctg2033,11,0.0000000
2,807,4,,,363,151,15003,sctg2033,11,0.0007130
2,807,4,,,363,159,15001,sctg2033,11,0.0001368
2,807,4,,,363,159,15005,sctg2033,11,0.0000000
2,807,4,,,363,159,15007,sctg2033,11,0.0000585
2,807,4,,,363,159,15009,sctg2033,11,0.0001207
2,807,4,,,392,151,15003,sctg2033,11,0.0000570
2,807,4,,,392,159,15001,sctg2033,11,0.0000000
2,807,4,,,392,159,15005,sctg2033,11,0.0000000
2,807,4,,,392,159,15007,sctg2033,11,0.0000000
2,807,4,,,392,159,15009,sctg2033,11,0.0000000
2,807,4,,,393,151,15003,sctg2033,11,0.0000000
2,807,4,,,393,159,15001,sctg2033,11,0.0000000
2,807,4,,,393,159,15005,sctg2033,11,0.0000000
2,807,4,,,393,159,15007,sctg2033,11,0.0000000
2,807,4,,,393,159,15009,sctg2033,11,0.0000000
2,807,4,,,411,151,15003,sctg2033,11,0.0000000
2,807,4,,,411,159,15001,sctg2033,11,0.0000000
2,807,4,,,411,159,15005,sctg2033,11,0.0000000
2,807,4,,,411,159,15007,sctg2033,11,0.0000000
2,807,4,,,411,159,15009,sctg2033,11,0.0000000
2,807,4,,,471,151,15003,sctg2033,11,0.0065400
2,807,4,,,471,159,15001,sctg2033,11,0.0011127
2,807,4,,,471,159,15005,sctg2033,11,0.0000003
2,807,4,,,471,159,15007,sctg2033,11,0.0004762
2,807,4,,,471,159,15009,sctg2033,11,0.0009819
2,807,4,,,484,151,15003,sctg2033,11,0.0000000
2,807,4,,,484,159,15001,sctg2033,11,0.0000000
2,807,4,,,484,159,15005,sctg2033,11,0.0000000
2,807,4,,,484,159,15007,sctg2033,11,0.0000000
2,807,4,,,484,159,15009,sctg2033,11,0.0000000
2,807,4,,,485,151,15003,sctg2033,11,0.0000000
2,807,4,,,485,159,15001,sctg2033,11,0.0000000
2,807,4,,,485,159,15005,sctg2033,11,0.0000000
2,807,4,,,485,159,15007,sctg2033,11,0.0000000
2,807,4,,,485,159,15009,sctg2033,11,0.0000000
2,807,4,,,486,151,15003,sctg2033,11,0.0000000
2,807,4,,,486,159,15001,sctg2033,11,0.0000000
2,807,4,,,486,159,15005,sctg2033,11,0.0000000
2,807,4,,,486,159,15007,sctg2033,11,0.0000000
2,807,4,,,486,159,15009,sctg2033,11,0.0000000
2,807,4,,,491,151,15003,sctg2033,11,0.0000000
2,807,4,,,491,159,15001,sctg2033,11,0.0000000
2,807,4,,,491,159,15005,sctg2033,11,0.0000000
2,807,4,,,491,159,15007,sctg2033,11,0.0000000
2,807,4,,,491,159,15009,sctg2033,11,0.0000000
2,807,4,,,500,151,15003,sctg2033,11,0.0000000
2,807,4,,,531,151,15003,sctg2033,11,0.0016000
2,807,4,,,531,159,15001,sctg2033,11,0.0003073
2,807,4,,,531,159,15005,sctg2033,11,0.0000001
2,807,4,,,531,159,15007,sctg2033,11,0.0001315
2,807,4,,,531,159,15009,sctg2033,11,0.0002711
2,808,3,,,061,151,15003,sctg2033,3,0.0000000
2,808,3,,,061,151,15003,sctg2033,5,0.0731430
2,808,3,,,061,159,15001,sctg2033,3,0.0106452
2,808,3,,,061,159,15007,sctg2033,3,0.0083641
2,808,3,,,061,159,15009,sctg2033,3,0.0125937
2,808,3,,,064,151,15003,sctg2033,3,0.1539920
2,808,3,,,064,159,15001,sctg2033,3,0.0230357
2,808,3,,,064,159,15007,sctg2033,3,0.0180994
2,808,3,,,064,159,15009,sctg2033,3,0.0272520
2,808,3,,,121,151,15003,sctg2033,5,0.0000000
2,808,3,,,121,159,15001,sctg2033,5,0.0000000
2,808,3,,,121,159,15005,sctg2033,5,0.0000000
2,808,3,,,121,159,15007,sctg2033,5,0.0000000
2,808,3,,,121,159,15009,sctg2033,5,0.0000000
2,808,3,,,122,151,15003,sctg2033,3,0.0000000
2,808,3,,,122,159,15001,sctg2033,3,0.0000000
2,808,3,,,122,159,15007,sctg2033,3,0.0000000
2,808,3,,,122,159,15009,sctg2033,3,0.0000000
2,808,3,,,171,151,15003,sctg2033,3,0.0000000
2,808,3,,,171,151,15003,sctg2033,5,0.0000000
2,808,3,,,171,159,15001,sctg2033,3,0.0000000
2,808,3,,,171,159,15001,sctg2033,5,0.0000000
2,808,3,,,171,159,15005,sctg2033,5,0.0000000
2,808,3,,,171,159,15007,sctg2033,3,0.0000000
2,808,3,,,171,159,15007,sctg2033,5,0.0000000
2,808,3,,,171,159,15009,sctg2033,3,0.0000000
2,808,3,,,171,159,15009,sctg2033,5,0.0000000
2,808,3,,,223,151,15003,sctg2033,5,0.0000000
2,808,3,,,223,159,15001,sctg2033,5,0.0000000
2,808,3,,,223,159,15005,sctg2033,5,0.0000000
2,808,3,,,223,159,15007,sctg2033,5,0.0000000
2,808,3,,,223,159,15009,sctg2033,5,0.0000000
2,808,3,,,241,151,15003,sctg2033,5,0.0000000
2,808,3,,,241,159,15001,sctg2033,5,0.0000000
